"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Kenya","KEN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","5.5","5.5","5.5","5.1850000005","4.870000001","4.870000001","4.870000001","4.870000001","4.870000001","4.83000000066663","3.57000000000003","2.3025","2.5633333333333","2.6458333333334","2.75","2.75","3.6875","4.6666666666667","5.25","5.0833333333333","4.4975","","","20.52","15.1983333333333","16.1958333333334","13.5233333333333","11.0891666666667","12.8291666666667","14.2383333333334","13.0266666666666","12.9666666666666","12.44","10.0983333333334","7.8","8.49683095674945","8.1780926294662","8.71480874356553","8.83752449197034","9.81413333333333","9.41819659282688","8.1512619961056","8.67168802034769","8.14055109851998","6.89766857500807","7.8710050733349","5.99344925853891","4.76805861880062","4.93506258174152","5.0270813257799","5.39302455919887","5.1906654012314","4.42081153983732","",
"Kyrgyz Republic","KGZ","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.869993283607","34.2494938280156","21.5635693884671","31.6325330725599","42.0213668119174","32.0047125596259","31.7696647489529","21.531203269614","21.3876611996487","19.5279144231378","21.1933190568077","21.0658657688947","23.4535039602809","23.8404531119209","21.7567656773269","21.5783440351934","20.6803930033169","18.9919011802562","17.6431334701103","21.1717439371826","22.1103706167147","17.0659903120695","17.0935519171733","17.4529345038075","15.6677649699086","15.3343674005371","17.262346065976","17.8067540619327","",
"Cambodia","KHM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","4.2864267880739","4.76062065868449","4.76062065868449","4.44604824099231","5.39443598221349","6.86983553767265","7.29121146465586","7.23878272837383","6.2669050704293","6.71449536555353","6.6620666292715","6.77430917756139","6.41620507298297","5.88719679032464","6.9524011879275","6.36955348686583","6.65892217573045","6.89547298491033","7.2036865714253","6.89486468919773","6.78140094577572","6.8495663178876","6.88249751803203","7.72363937743203","5.70872845393925","5.52529576931908","4.73961355743312","4.68244233167452","4.15304145262224","4.16165710316065","4.02343063602425","4.9797322494583","4.45937034731379","5.04010774707574","6.09780445111896","6.57391666666667","6.73","6.825","6.78115333333334","6.51415691666666","5.42633433333333","4.88934125","4.99693741666667","4.6678865","",
"Korea, Rep.","KOR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9583333333333","1.0716666666667","1.9916666666667","1.44833333333333","0.60666666666667","1.91583333333333","1.82083333333334","1.98583333333334","2.03","1.87166666666666","1.48416666666667","1.3775","1.2975","2.16666666666667","1.655","1.605","1.695","1.7525","1.7275","1.72416666666666","1.81","1.80666666666667","1.63666666666667","1.59333333333333","1.64083333333334","1.6875","1.17083333333333","1.345","",
"Kuwait","KWT","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","2.299999999","0.071666666666669","0.175000000000001","1.22166666666667","0.845833333333331","1.50166666666667","1.82416666666666","2.12916666666667","1.42666666666667","0.973333333333331","1.18555555555555","1.29916666666667","0.40333333333333","0.88083333333333","1.9075","1.83583333333334","2.7225","2.87166666666667","2.615","2.7975","2.97583333333334","3.40975833333333","3.3303","2.999325","2.981875","4.02968333333333","3.65449166666667","3.08964166666666","2.80731666666667","3.32723333333333","3.084925","3.03180833333334","2.94199166666667","2.54063333333333","2.2442","2.3959","2.85215833333333","3.075875","3.15843333333333","2.92139166666667","2.51651666666666","2.30463333333334","2.30935","2.42911666666667","",
"Latin America & Caribbean (excluding high income)","LAC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.30208451144335","8.04558510338276","7.84545337024643","8.16234927827563","8.92295250511436","8.0264842890491","9.1832505688282","13.9008333333333","9.9020833333333","9.5167767349261","10.3104166666666","10.8076666666667","8.9155710468259","8.87958333333333","9.2308733802358","9.42590771101865","8.39951881127574","8.07167212970229","8.10500000000003","7.36793805008877","7.70242579981469","8.03666492860375","7.6925134216623","8.09041666666667","8.31254632912874","8.02218815447345","7.71384786340217","7.74067478648846","7.61208333333335","7.63262871815875","7.1116981762089","6.83160504166667","6.51330059783905","7.19416604050443","6.30110624791781","5.97764825","",
"Lao PDR","LAO","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","11","11.9966666666667","12","11.67","11","","11.49","18.5833333333333","20","19.6666666666667","23.3333333333333","23.9166666666667","21.3958333333333","22.0833333333333","25","23.5","19.3333333333333","21.525","19.6125","","","","","","","","","","","","","","",
"Lebanon","LBN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","3.8916666666666","4.5175","4.0541666666667","4.045","5.7958333333333","15.3608333333333","22.4983333333334","22.3241666666667","23.085","21.2466666666666","23.1208333333333","12.9683333333333","9.0833333333334","8.3908333333333","9.6666666666666","6.9208333333333","","6.9816666666666","6.9408333333333","6.3358333333334","5.5483333333333","4.73833333333337","3.43499999999997","2.49083333333333","2.27666666666667","2.28166666666663","2.26","2.25083333333334","2.13916666666667","1.64333333333333","1.47666666666667","1.52000000000001","1.36083333333334","1.11333333333333","2.4225","2.03083333333333","1.37166666666667","0.816666666666629","","","","","",
"Liberia","LBR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","4.3888888892222","8.01666666675","10.44166666675","10.8166666659167","10.0016666664167","7.2","7.74999999999997","7.92499999999997","7.05000000000003","","8.24999999999997","7.5","","8.18333333333333","9.20000000000003","8.8","10.4","15.5191666666666","10.4675","14.3458333333334","16.1966666666667","13.9591666666667","11.77","14.2555922287896","13.6","12.0583333333333","11.277615435613","10.4021955269219","10.0783333333334","10.7008333333333","10.7175","10.0183333333333","9.61768904848687","9.34083333333337","9.55583333333337","9.74166666666667","8.22483796296298","","","","","","","",
"Libya","LBY","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","3.5","3.5","3","3","3","3","3","3","3","3","3","3","1.875","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","","","","","","3.79166666666667","4","4","4","4","4","4","3.83333333333333","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","","","","","","","","","","",
"St. Lucia","LCA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","9.20730579581193","9.20730579581193","8.12995589590128","8.71554882140585","9.37148037245794","10.2614650723841","8.97862858722964","7.8541690228867","7.42664631598063","7.84545337024643","7.76737869409079","8.50423834356213","7.77620450767388","7.22731904680981","8.257675074939","8.3192217895538","8.0302144349956","6.60333262140543","8.03285189657608","8.26708974546185","8.0911283368799","8.32241286586848","9.53148404892279","8.0235716389505","7.77163550337065","7.83299899720138","7.02112310244054","6.82509753422261","7.33071957205894","7.29258827868244","6.50781636766864","6.44226518575273","6.14097611266563","6.19751425977533","6.58183333333334","6.605","6.6825","6.53773733333334","6.21814691666666","5.60369891666667","5.36490466666667","5.31147208333333","5.17315975","",
"Latin America & Caribbean","LCN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.78512541244383","6.78224768277676","6.9840201373899","6.90800053612873","7.45975026877296","7.73056504550098","7.88648000143337","8.71261601339373","7.92790010643235","8.0302144349956","8.6675","8.15083333333333","8.34916666666667","8.0041666666667","7.7191666666667","7.985","7.28472338355497","7.54605731575847","6.97824008781973","6.91461110219025","6.82509753422261","7.33071957205894","7.4062634216623","7.17801692507683","6.99838301324929","6.86178636175659","6.78218349195646","7.15912499999999","7.57032393700525","7.5275","7.10756301908446","6.791108125","6.3844466958201","6.07333333333333","5.98958333333333","5.83500000000003","",
"Least developed countries: UN classification","LDC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.48076923076925","8.09616098799755","8","8","8.38249999999999","8.9230769230769","8.75","7.92791666666669","7.69715403562077","8.15916666666663","8.43666666666665","9.04824475982841","8.75","","","","","","","",
"Low income","LIC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05320833333335","6.33124999999999","7.6667962413193","7.3252327981386","7.97416666666664","8.40744559966858","7.30332353949055","7.85583333333337","7.39430807124153","9.17925960159054","9.09489666882497","9.37726985423489","9.43739112356683","","","","","","","",
"Liechtenstein","LIE","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47","3.94666666666667","4.34249999999997","4.39333333333334","5.12750000000003","6.04833333333333","7.9966666666667","8.0025","5.0608333333334","3.31833333333333","2.97841666666667","4.61605742724752","2.2225","0.340000000000001","0.97083333333333","3.3983333333333","2.5675","2.70091710460816","2.52954247693155","","","","","",
"Lower middle income","LMC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.98076923076925","8.95414261100505","8.9711858974359","8.45439965846715","7.86679166666665","7.61749999999997","7.67333333333337","6.72948274124623","8.03666492860375","8.80662931663317","8.72045795605664","7.69541666666666","7.65999999999999","7.31113810594546","7.02666666666666","7.31","6.95809364600736","7.04412043749682","7.56317186642539","7.18734317313448","6.5468201754386","","","",
"Low & middle income","LMY","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.91224358974355","9.05169871794874","8.47166666666665","8.63291666666667","7.8420671299671","7.28472338355497","7.3067484115059","6.9283218834694","6.92906332429782","6.59838160404567","6.81606022383702","6.40478651253913","6.56243547825819","6.52460867982606","6.52830870794084","6.485","6.6216657905536","6.66291666666667","6.5797739238581","6.52473333333333","6.25","6.26204266666667","6.14541666666666","6.03290525","6.0310825","",
"Lesotho","LSO","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","3.5","","","","7.6833333333333","5.7777777777778","3.375","4.125","4.08333333333337","5.9333333333333","7.4166666666667","7","7.6416666666667","7.7708333333333","5.825","3.0333333333333","4.975","6.2208333333333","9.3291666666667","11.6083333333333","12.195","11.7208333333334","11.9225","10.8533333333333","8.13333333333333","7.50000000000003","7.61749999999997","7.67333333333337","8.54527777777773","8.15","7.53916666666667","7.7341666666667","7.2691666666667","7.07","7.6144444444444","8.23583333333333","10.4691666666666","10.3633333333333","9.96020833333337","9.68389035087716","7.06395467836258","6.5468201754386","7.3332072368421","8.64794956140348","",
"Late-demographic dividend","LTE","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.07998958690495","7.03388471098231","7.9933333333333","8.26708974546185","7.88250000000005","7.20825338941031","6.7383333333334","6.44581666666667","6.9","6.35","5.9","5.77257396721618","5.57978760197218","5.7829234476129","5.528594756992","5.62082222009419","5.25782666666667","5.24791666666667","4.98958333333333","5.0294173","4.94225","4.97833333333334","4.11104245367395","5.055","4.436","4.3","4.542","",
"Lithuania","LTU","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3.125","3.5","3.50000000000003","3.2916666666667","3.54166666666667","3.75","3.75","3.745025","3.96828333333334","4.32725833333333","3.506825","3.96993333333333","4.15736666666667","4.55660833333333","5.40156666666667","5.47680528483095","5.67711666702523","5.88799523460158","5.46870224313697","5.91229603988383","4.95733909437589","4.32764817206677","5.22145394904956","5.23243539517425","5.19730156654807","5.18719280760821","5.20540913696607","5.1995733305131","5.21080433609974","5.21172414800285","5.20447868194037","5.18677737952743","5.11603166828068","5.05328678619315","5.09618567149394","5.08548343511579","5.37440261113413","",
"St. Martin (French part)","MAF","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.275","11.2416666666667","9.8583333333333","9.15","7.9933333333333","8.91","7.7608333333334","9.3216666666667","6.7383333333334","5.8233333333333","6.0458333333333","6.2483333333333","3.815","3.13","5.6016666666667","8.69083333333333","6.86517698626941","5.78620637838854","5.06583333333337","5.29583333333333","2.1785352421483","3.550009855327","4.59010100955181","4.35666666666667","3.64583333333333","4.35083333333333","3.94166666666667","2.48083333333337","5.36553811840753","",
"Madagascar","MDG","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","5.3","4.975","4.5","5.65","8.7777777777778","17.1291666666667","16.0625","15.9233333333333","18.75","16.1675","11.7925","12.225","13.25","12.485","11.965","9.5","8.35","23.775","30.75","33.2316666666667","35.7083333333333","41.85","45.725","48.8341666666667","49.0458333333333","42.05","45","45","42.6395833333333","36","35.6791666666667","34.5333333333333","35.4583333333333","40.5833333333333","",
"Maldives","MDV","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.86232131868136","6.86232131868136","6.86232131868136","6.86232131868136","4.95385782967033","5.35173021978022","5.29484848901099","5.36931272893773","5.70506153846154","6.3118","6.3118","6.3118","6.3118","6.3118","6.3118","6.326625","6.02389840120229","6.75304049890044","7.33537764905164","7.27855726808308","6.98416312047361","6.98068296082538","6.5797739238581","7.01777550769404","8.04923672871618","7.88145213372806","7.87515519223326","7.20095319412356","7.68522228367386","",
"Middle East & North Africa","MEA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","4.67935358255452","3.65449166666667","3.5","3.87916666666667","4.3025","4.77499999999997","4.29166666666663","4.35833333333333","3.92866766890056","3.61209600714774","3.58488971779744","5.08833333333333","","","","","","","","",
"Mexico","MEX","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5391666666667","4.2708333333333","19.6091666666667","9.9816666666666","5.7766666666667","10.9041666666666","12.1408333333333","8.67166666666663","6.56083333333333","4.45333333333334","3.93666666666667","4.74333333333333","6.23833333333333","4.21516811395655","4.35583333333333","5.66326785663225","5.05416666666667","4.06833333333333","3.955","3.59916666666666","2.93916666666666","2.71166666666667","2.85","3.46666666666667","4.63666666666667","4.76916666666667","4.9025","4.87833333333334","4.24666666666667","5.60583333333334","6.82250000000003","",
"Marshall Islands","MHL","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5541666666667","8.125","8.6691666666667","9","8.285","8.32241286586848","7.397300572544","6.95654490290544","7.45791666666666","6.9283218834694","6.8918641449974","6.59676320809137","6.75844638591752","6.326625","6.56243547825819","6.51069014445806","6.4363366920529","6.465625","6.5839753231445","6.50823887427804","6.3175","6.18558847754412","6.23277458333334","6.0300633398173","5.70321593490196","5.77583333333334","5.53352791463741","",
"North Macedonia","MKD","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01961522816021","6.84285409000927","5.47242310583413","4.04675294573553","3.39711387849254","3.22896446181927","3.51452153261491","3.89908983148093","4.04460482382396","4.0539095009075","4.55599160479176","4.51447278818233","4.39117143513192","4.06715452337945","3.73623782123024","3.71885742744036","3.67252681422047","3.5629456010577","3.62688461840031","",
"Mali","MLI","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07166666666667","-3.085","-3.06166666666666","-3.14","-3.60166666666667","-3.27333333333334","-3.24491666666666","-2.95333333333333","-2.36666666666667","-1.92","-1.84416666666666","-1.63","-1.35","","","","","","","",
"Malta","MLT","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3076923076923","10.5576923076923","7.8076923076923","7.8076923076923","7.8076923076923","8.8461538461538","9.0192307692308","8.9615384615385","8.9615384615385","8.9615384615385","8.9615384615385","8.9615384615385","8.4198717948718","8.9230769230769","8.9230769230769","8.9230769230769","8.9230769230769","8.7692307692308","8","8","8","8","8","8","8","8","8.99999999999997","","","","",
"Middle East & North Africa (excluding high income)","MNA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","5","4.7575","4.9625","5","5.48333333333333","5.1666666666666","5","5","4.60833333333337","4.63124999999998","4.9775","5.2","","","","","","","","",
"Montenegro","MNE","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5695833333333","6.0951041666667","4.23916666666667","5.41601666666666","5.5475","5.830475","6.554525","6.29991666666667","6.47829166666667","7.27313333333333","7.47525","6.9064","6.3175","5.92095","5.71455","5.50211666666667","5.389475","5.34999166666666","6.07723333333333","",
"Mongolia","MNG","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7558333333333","20.5908333333333","20.1526929489206","23.05","22.3","17.89","17.3233333333333","17.5708333333333","13.9278829440345","8.3691666666666","9.1916666666666","8.3848441639554","8.2098015849645","6.1352257966588","6.8400317411685","6.4363366920529","6.710474496488","6.5839753231445","6.4698699587002","7.0510640895578","5.2781065866418","6.0389708921701","6.673607036651","9.40703968540255","","","",
"Northern Mariana Islands","MNP","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5341666666667","16.1291666666667","11.77","9.3441666666667","7.7178888888889","8.7202083333333","12.5408333333333","12.1700465737511","11.6655909396771","8.1923219759951","7.6667962413193","7.3252327981386","6.15267068422721","6.57822453267054","6.1168408008659","5.3810670704683","6.52550551886965","6.21989859299392","6.33461848904821","10.4246381118508","10.7656964015227","9.4303748693824","9.90253039032297","10.289684310379","11.1514230544812","12.345744515429","14.3609120163502","",
"Mauritania","MRT","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","6.5","6.5","6.5","6.5","6.5","4.83333333333333","5.41666666666667","6","6","5","5","5","8.31666666666663","8.9583333333333","9.1666666666667","11.3333333333333","13","13","16.5","19","16.1666666666666","14.5","13","13","13","15.0833333333333","16","15.5","12.3333333333333","11.5","9","9","12.9819","13.65956331837","12.5308333333333","12.3434038636239","11.6660331504729","11.3307979429257","","","","","","","",
"Mauritius","MUS","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","2.5","2.9375","2.2291666666667","3.0208333333333","2.9583333333333","4.37499999999997","4.8333333333333","4.75","4.9583333333333","5.0625","5.4375","5.4375","7.06","8.18749999999997","7.8741666666667","8.5833333333333","10.0416666666667","9.83333333333337","10.635","10.7083333333333","11.1566666666666","11.3225","11.125","11.475","12.8541666666667","13.7916666666667","11.5333333333333","10.1033333333334","1.4333333333334","0.804166666666671","0.525","1.80833333333334","2.43333333333333","1.6875","1.71583333333333","2.41416666666667","3.34583333333333","5.44583333333333","5.15666666666667","4.70416666666667","5.50416666666667","6.16583333333333","6.2875","4.92083333333333","",
"Malawi","MWI","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","3.64","3.7","3.69","3.87","4.44333333333333","4.855","4.54166666666667","4.53","4.26166666666667","4.29833333333333","3.93","3.90083333333333","2.2125","2.645","3.75416666666667","2.71","3.74","5.15499999999997","7.3625","6.00833333333333","4.33416666666666","3.065","2.23666666666667","2.2266666666667","3.00499999999997","3.87166666666667","2.79666666666667","2.85833333333333","2.85166666666663","3.62083333333337","4.43916666666666","4.31083333333333","3.7525","3.32333333333333","3.23416666666666","3.04583333333333","2.95083333333333","3.33666666666666","3.24333333333334","2.95416666666667","3.0025","2.4975","2.00416666666667","1.805","1.6798","1.53891721272555","1.43088782051282","1.50303103632479","1.68355941975308","1.78499666239316","1.89350232371795","1.98923095623504","1.88238522329059","1.95897666666667","2.66695833974359","",
"North America","NAC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5891666666666","8.8508333333333","8.40916666666663","7.87249999999997","7.665","6.6","7.4783333333334","7.7791666666667","7.6683333333334","7.8883333333333","7.73750000000003","6.02833333333333","5.9458333333333","5.03750000000003","4.37","4.88249999999997","5.33750000000003","5.35250000000003","4.87666666666663","4.72333333333333","4.4475","4.443125","4.31166666666667","4.45083333333333","4.61083333333334","4.19783992512912","4.14155660048916","4.27503329663749","4.17055526297641","3.7078993166652","3.9218096398205","4.89029479179968","5.53352791463741","",
"New Caledonia","NCL","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1866666666667","-3.085","-3.06166666666666","-3.14","-3.60166666666667","-3.27333333333334","-3.24491666666666","-2.95333333333333","-2.36666666666667","-1.92","-1.84416666666666","-1.63","-1.35","","","","","","","",
"Nigeria","NGA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","4","4","3.95833333333333","4","4","3.25","3.83333333333333","3.16666666666667","2.60416666666667","3.689583333375","3.165","3.2008333335","1.93750000025","2.56500000041666","1.98749999983337","0.316666667083339","0.724166666666671","0.874166666666699","3.6666666666667","5.7666666666667","5.5166666666667","5.125","6.7166666666666","8.4083333333333","7.3916666666666","6.7025","6.7775","10.6258333333333","8.0758333333334","7.4791666666667","9.5833333333334","8.1825","8.1008333333333","6.4966666666667","5.4824937205512","7.4158333333333","7.14166666666663","6.6508333333334","3.2683333333333","6.0325","11.0641666666667","10.3275","8.3866666666667","8.7775","7.2108333333333","7.70083333333337","9.37281483007449","7.99884722947953","7.20318488245921","6.47607017791663","8.99539418622955","7.27628476825772","6.37118674584939","6.17199404970837","",
"Nicaragua","NIC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-30827.4366879044","-1472.06815618693","6.4505232583688","0.524459293488299","1.2023036487569","2.4317790561381","2.2571469057389","2.721119325716","1.9395739068855","2.1114521335599","4.604045091951","5.7458333333334","7.3449541441135","6.9935604950815","10.5061347390663","9.99751191979842","8.77546598360097","8.07167212970229","6.71051634952399","6.96626250359824","6.59676320809137","8.03666492860375","10.3286385634547","8.69091591211328","10.9984704452438","13.9740913432795","12.4901946127819","11.0050489902419","10.3360304948889","9.52633188634232","9.57881010141476","9.38495672446343","9.03009491576512","8.12560431111851","8.05973470796059","7.36097227121239","",
"Netherlands","NLD","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71666666666666","1.90416666666667","1.89583333333333","1.19166666666666","0.5125","0.44083333333333","0.43","0.55946666666667","0.714966666666669","0.23333333333334","-0.61418333333334","-0.597175","-0.60671666666667","-1.11204166666667","-0.94","","","","","","","","","","","",
